,eventID,case concept:name,case REG_DATE,case AMOUNT_REQ,event org:resource,event concept:name,event lifecycle:transition,event time:timestamp,case:concept:name,concept:name,time:timestamp,@@index,@@case_index,ground_truth_activity,ground_truth_time
98,8589934644,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,W_Valideren aanvraag,START,2011-04-11 15:24:21.954000+00:00,173694,W_Valideren aanvraag,2011-04-11 15:24:21.954000+00:00,98,2,O_ACCEPTED,2011-04-11 16:04:52.611000+00:00
99,8589934645,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,O_ACCEPTED,COMPLETE,2011-04-11 16:04:52.611000+00:00,173694,O_ACCEPTED,2011-04-11 16:04:52.611000+00:00,99,2,A_APPROVED,2011-04-11 16:04:52.612000+00:00
100,8589934646,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,A_APPROVED,COMPLETE,2011-04-11 16:04:52.612000+00:00,173694,A_APPROVED,2011-04-11 16:04:52.612000+00:00,100,2,A_ACTIVATED,2011-04-11 16:04:52.612000+00:00
101,8589934648,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,A_ACTIVATED,COMPLETE,2011-04-11 16:04:52.612000+00:00,173694,A_ACTIVATED,2011-04-11 16:04:52.612000+00:00,101,2,A_REGISTERED,2011-04-11 16:04:52.612000+00:00
102,8589934647,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,A_REGISTERED,COMPLETE,2011-04-11 16:04:52.612000+00:00,173694,A_REGISTERED,2011-04-11 16:04:52.612000+00:00,102,2,W_Valideren aanvraag,2011-04-11 16:05:01.532000+00:00
103,8589934649,173694,2011-01-10 08:10:30.287000+00:00,7000,10609.0,W_Valideren aanvraag,COMPLETE,2011-04-11 16:05:01.532000+00:00,173694,W_Valideren aanvraag,2011-04-11 16:05:01.532000+00:00,103,2,W_Nabellen offertes,2011-10-10 16:46:59.853000+00:00
104,8589934617,173694,2011-01-10 08:10:30.287000+00:00,7000,,W_Nabellen offertes,START,2011-10-10 16:46:59.853000+00:00,173694,W_Nabellen offertes,2011-10-10 16:46:59.853000+00:00,104,2,W_Nabellen offertes,2011-10-10 16:47:18.803000+00:00
105,8589934618,173694,2011-01-10 08:10:30.287000+00:00,7000,,W_Nabellen offertes,COMPLETE,2011-10-10 16:47:18.803000+00:00,173694,W_Nabellen offertes,2011-10-10 16:47:18.803000+00:00,105,2,W_Nabellen offertes,2011-10-10 19:29:54.155000+00:00
106,8589934619,173694,2011-01-10 08:10:30.287000+00:00,7000,11119.0,W_Nabellen offertes,START,2011-10-10 19:29:54.155000+00:00,173694,W_Nabellen offertes,2011-10-10 19:29:54.155000+00:00,106,2,W_Nabellen offertes,2011-10-10 19:34:36.027000+00:00
107,8589934620,173694,2011-01-10 08:10:30.287000+00:00,7000,11119.0,W_Nabellen offertes,COMPLETE,2011-10-10 19:34:36.027000+00:00,173694,W_Nabellen offertes,2011-10-10 19:34:36.027000+00:00,107,2,W_Nabellen offertes,2011-10-14 18:15:44.625000+00:00
108,8589934621,173694,2011-01-10 08:10:30.287000+00:00,7000,10912.0,W_Nabellen offertes,START,2011-10-14 18:15:44.625000+00:00,173694,W_Nabellen offertes,2011-10-14 18:15:44.625000+00:00,108,2,W_Nabellen offertes,2011-10-14 18:16:42.245000+00:00
109,8589934622,173694,2011-01-10 08:10:30.287000+00:00,7000,10912.0,W_Nabellen offertes,COMPLETE,2011-10-14 18:16:42.245000+00:00,173694,W_Nabellen offertes,2011-10-14 18:16:42.245000+00:00,109,2,W_Nabellen offertes,2011-10-17 19:41:28.395000+00:00
110,8589934623,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,W_Nabellen offertes,START,2011-10-17 19:41:28.395000+00:00,173694,W_Nabellen offertes,2011-10-17 19:41:28.395000+00:00,110,2,O_SELECTED,2011-10-17 19:43:53.587000+00:00
111,8589934624,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,O_SELECTED,COMPLETE,2011-10-17 19:43:53.587000+00:00,173694,O_SELECTED,2011-10-17 19:43:53.587000+00:00,111,2,O_CANCELLED,2011-10-17 19:43:53.587000+00:00
112,8589934625,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,O_CANCELLED,COMPLETE,2011-10-17 19:43:53.587000+00:00,173694,O_CANCELLED,2011-10-17 19:43:53.587000+00:00,112,2,O_CREATED,2011-10-17 19:43:55.219000+00:00
113,8589934626,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,O_CREATED,COMPLETE,2011-10-17 19:43:55.219000+00:00,173694,O_CREATED,2011-10-17 19:43:55.219000+00:00,113,2,O_SENT,2011-10-17 19:43:55.387000+00:00
114,8589934627,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,O_SENT,COMPLETE,2011-10-17 19:43:55.387000+00:00,173694,O_SENT,2011-10-17 19:43:55.387000+00:00,114,2,W_Nabellen offertes,2011-10-17 19:43:56.402000+00:00
115,8589934628,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,W_Nabellen offertes,SCHEDULE,2011-10-17 19:43:56.402000+00:00,173694,W_Nabellen offertes,2011-10-17 19:43:56.402000+00:00,115,2,W_Nabellen offertes,2011-10-17 19:43:57.774000+00:00
116,8589934629,173694,2011-01-10 08:10:30.287000+00:00,7000,10861.0,W_Nabellen offertes,COMPLETE,2011-10-17 19:43:57.774000+00:00,173694,W_Nabellen offertes,2011-10-17 19:43:57.774000+00:00,116,2,W_Nabellen offertes,2011-10-25 10:46:08.191000+00:00
117,8589934630,173694,2011-01-10 08:10:30.287000+00:00,7000,,W_Nabellen offertes,START,2011-10-25 10:46:08.191000+00:00,173694,W_Nabellen offertes,2011-10-25 10:46:08.191000+00:00,117,2,W_Nabellen offertes,2011-10-25 10:50:48.186000+00:00
118,8589934631,173694,2011-01-10 08:10:30.287000+00:00,7000,,W_Nabellen offertes,COMPLETE,2011-10-25 10:50:48.186000+00:00,173694,W_Nabellen offertes,2011-10-25 10:50:48.186000+00:00,118,2,W_Nabellen offertes,2011-10-26 18:48:57.136000+00:00
119,8589934632,173694,2011-01-10 08:10:30.287000+00:00,7000,11203.0,W_Nabellen offertes,START,2011-10-26 18:48:57.136000+00:00,173694,W_Nabellen offertes,2011-10-26 18:48:57.136000+00:00,119,2,W_Nabellen offertes,2011-10-26 18:50:22.004000+00:00
120,8589934633,173694,2011-01-10 08:10:30.287000+00:00,7000,11203.0,W_Nabellen offertes,COMPLETE,2011-10-26 18:50:22.004000+00:00,173694,W_Nabellen offertes,2011-10-26 18:50:22.004000+00:00,120,2,W_Nabellen offertes,2011-10-29 12:39:08.212000+00:00
121,8589934634,173694,2011-01-10 08:10:30.287000+00:00,7000,11181.0,W_Nabellen offertes,START,2011-10-29 12:39:08.212000+00:00,173694,W_Nabellen offertes,2011-10-29 12:39:08.212000+00:00,121,2,W_Nabellen offertes,2011-10-29 12:41:29.569000+00:00
122,8589934635,173694,2011-01-10 08:10:30.287000+00:00,7000,11181.0,W_Nabellen offertes,COMPLETE,2011-10-29 12:41:29.569000+00:00,173694,W_Nabellen offertes,2011-10-29 12:41:29.569000+00:00,122,2,W_Wijzigen contractgegevens,2012-02-15 12:29:26.299000+00:00
123,8589934650,173694,2011-01-10 08:10:30.287000+00:00,7000,10912.0,W_Wijzigen contractgegevens,SCHEDULE,2012-02-15 12:29:26.299000+00:00,173694,W_Wijzigen contractgegevens,2012-02-15 12:29:26.299000+00:00,123,2,N\A,N\A
124,12884901888,173697,2011-01-10 08:11:08.865000+00:00,15000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 08:11:08.866000+00:00,173697,A_SUBMITTED,2011-01-10 08:11:08.866000+00:00,124,3,A_PARTLYSUBMITTED,2011-01-10 08:11:09.035000+00:00
125,12884901889,173697,2011-01-10 08:11:08.865000+00:00,15000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 08:11:09.035000+00:00,173697,A_PARTLYSUBMITTED,2011-01-10 08:11:09.035000+00:00,125,3,A_DECLINED,2011-01-10 08:11:46.420000+00:00
126,12884901890,173697,2011-01-10 08:11:08.865000+00:00,15000,112.0,A_DECLINED,COMPLETE,2011-01-10 08:11:46.420000+00:00,173697,A_DECLINED,2011-01-10 08:11:46.420000+00:00,126,3,N\A,N\A
127,17179869184,173700,2011-01-10 08:15:39.894000+00:00,5000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 08:15:39.894000+00:00,173700,A_SUBMITTED,2011-01-10 08:15:39.894000+00:00,127,4,A_PARTLYSUBMITTED,2011-01-10 08:15:40.102000+00:00
128,17179869185,173700,2011-01-10 08:15:39.894000+00:00,5000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 08:15:40.102000+00:00,173700,A_PARTLYSUBMITTED,2011-01-10 08:15:40.102000+00:00,128,4,A_DECLINED,2011-01-10 08:16:21.037000+00:00
129,17179869186,173700,2011-01-10 08:15:39.894000+00:00,5000,112.0,A_DECLINED,COMPLETE,2011-01-10 08:16:21.037000+00:00,173700,A_DECLINED,2011-01-10 08:16:21.037000+00:00,129,4,N\A,N\A
130,21474836480,173703,2011-01-10 09:45:25.806000+00:00,13500,112.0,A_SUBMITTED,COMPLETE,2011-01-10 09:45:25.806000+00:00,173703,A_SUBMITTED,2011-01-10 09:45:25.806000+00:00,130,5,A_PARTLYSUBMITTED,2011-01-10 09:45:25.981000+00:00
131,21474836481,173703,2011-01-10 09:45:25.806000+00:00,13500,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 09:45:25.981000+00:00,173703,A_PARTLYSUBMITTED,2011-01-10 09:45:25.981000+00:00,131,5,A_PREACCEPTED,2011-01-10 09:46:18.211000+00:00
132,21474836482,173703,2011-01-10 09:45:25.806000+00:00,13500,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 09:46:18.211000+00:00,173703,A_PREACCEPTED,2011-01-10 09:46:18.211000+00:00,132,5,W_Completeren aanvraag,2011-01-10 09:46:18.674000+00:00
133,21474836483,173703,2011-01-10 09:45:25.806000+00:00,13500,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 09:46:18.674000+00:00,173703,W_Completeren aanvraag,2011-01-10 09:46:18.674000+00:00,133,5,W_Completeren aanvraag,2011-01-10 11:37:46.748000+00:00
134,21474836484,173703,2011-01-10 09:45:25.806000+00:00,13500,10912.0,W_Completeren aanvraag,START,2011-01-10 11:37:46.748000+00:00,173703,W_Completeren aanvraag,2011-01-10 11:37:46.748000+00:00,134,5,W_Completeren aanvraag,2011-01-10 11:40:24.141000+00:00
135,21474836485,173703,2011-01-10 09:45:25.806000+00:00,13500,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 11:40:24.141000+00:00,173703,W_Completeren aanvraag,2011-01-10 11:40:24.141000+00:00,135,5,W_Completeren aanvraag,2011-01-10 12:40:26.958000+00:00
136,21474836486,173703,2011-01-10 09:45:25.806000+00:00,13500,10912.0,W_Completeren aanvraag,START,2011-01-10 12:40:26.958000+00:00,173703,W_Completeren aanvraag,2011-01-10 12:40:26.958000+00:00,136,5,A_CANCELLED,2011-01-10 13:02:11.068000+00:00
137,21474836487,173703,2011-01-10 09:45:25.806000+00:00,13500,10912.0,A_CANCELLED,COMPLETE,2011-01-10 13:02:11.068000+00:00,173703,A_CANCELLED,2011-01-10 13:02:11.068000+00:00,137,5,W_Completeren aanvraag,2011-01-10 13:02:12.557000+00:00
138,21474836488,173703,2011-01-10 09:45:25.806000+00:00,13500,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 13:02:12.557000+00:00,173703,W_Completeren aanvraag,2011-01-10 13:02:12.557000+00:00,138,5,N\A,N\A
139,25769803776,173706,2011-01-10 09:45:37.274000+00:00,18000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 09:45:37.274000+00:00,173706,A_SUBMITTED,2011-01-10 09:45:37.274000+00:00,139,6,A_PARTLYSUBMITTED,2011-01-10 09:45:37.363000+00:00
140,25769803777,173706,2011-01-10 09:45:37.274000+00:00,18000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 09:45:37.363000+00:00,173706,A_PARTLYSUBMITTED,2011-01-10 09:45:37.363000+00:00,140,6,W_Afhandelen leads,2011-01-10 09:46:18.623000+00:00
141,25769803778,173706,2011-01-10 09:45:37.274000+00:00,18000,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 09:46:18.623000+00:00,173706,W_Afhandelen leads,2011-01-10 09:46:18.623000+00:00,141,6,W_Afhandelen leads,2011-01-10 10:15:43.883000+00:00
142,25769803779,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Afhandelen leads,START,2011-01-10 10:15:43.883000+00:00,173706,W_Afhandelen leads,2011-01-10 10:15:43.883000+00:00,142,6,A_PREACCEPTED,2011-01-10 10:16:48.956000+00:00
143,25769803780,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,A_PREACCEPTED,COMPLETE,2011-01-10 10:16:48.956000+00:00,173706,A_PREACCEPTED,2011-01-10 10:16:48.956000+00:00,143,6,W_Completeren aanvraag,2011-01-10 10:16:48.991000+00:00
144,25769803781,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 10:16:48.991000+00:00,173706,W_Completeren aanvraag,2011-01-10 10:16:48.991000+00:00,144,6,W_Afhandelen leads,2011-01-10 10:16:49.843000+00:00
145,25769803782,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Afhandelen leads,COMPLETE,2011-01-10 10:16:49.843000+00:00,173706,W_Afhandelen leads,2011-01-10 10:16:49.843000+00:00,145,6,W_Completeren aanvraag,2011-01-10 11:49:28.183000+00:00
146,25769803783,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Completeren aanvraag,START,2011-01-10 11:49:28.183000+00:00,173706,W_Completeren aanvraag,2011-01-10 11:49:28.183000+00:00,146,6,W_Completeren aanvraag,2011-01-10 11:50:14.483000+00:00
147,25769803784,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 11:50:14.483000+00:00,173706,W_Completeren aanvraag,2011-01-10 11:50:14.483000+00:00,147,6,W_Completeren aanvraag,2011-01-10 11:50:21.451000+00:00
148,25769803785,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Completeren aanvraag,START,2011-01-10 11:50:21.451000+00:00,173706,W_Completeren aanvraag,2011-01-10 11:50:21.451000+00:00,148,6,W_Completeren aanvraag,2011-01-10 11:53:55.769000+00:00
149,25769803786,173706,2011-01-10 09:45:37.274000+00:00,18000,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 11:53:55.769000+00:00,173706,W_Completeren aanvraag,2011-01-10 11:53:55.769000+00:00,149,6,W_Completeren aanvraag,2011-01-10 14:50:26.172000+00:00
150,25769803787,173706,2011-01-10 09:45:37.274000+00:00,18000,,W_Completeren aanvraag,START,2011-01-10 14:50:26.172000+00:00,173706,W_Completeren aanvraag,2011-01-10 14:50:26.172000+00:00,150,6,A_DECLINED,2011-01-10 14:59:58.557000+00:00
151,25769803788,173706,2011-01-10 09:45:37.274000+00:00,18000,11111.0,A_DECLINED,COMPLETE,2011-01-10 14:59:58.557000+00:00,173706,A_DECLINED,2011-01-10 14:59:58.557000+00:00,151,6,W_Completeren aanvraag,2011-01-10 15:00:02.537000+00:00
152,25769803789,173706,2011-01-10 09:45:37.274000+00:00,18000,,W_Completeren aanvraag,COMPLETE,2011-01-10 15:00:02.537000+00:00,173706,W_Completeren aanvraag,2011-01-10 15:00:02.537000+00:00,152,6,N\A,N\A
153,30064771072,173709,2011-01-10 09:57:42.994000+00:00,11000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 09:57:42.994000+00:00,173709,A_SUBMITTED,2011-01-10 09:57:42.994000+00:00,153,7,A_PARTLYSUBMITTED,2011-01-10 09:57:43.182000+00:00
154,30064771073,173709,2011-01-10 09:57:42.994000+00:00,11000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 09:57:43.182000+00:00,173709,A_PARTLYSUBMITTED,2011-01-10 09:57:43.182000+00:00,154,7,A_PREACCEPTED,2011-01-10 09:58:27.038000+00:00
155,30064771074,173709,2011-01-10 09:57:42.994000+00:00,11000,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 09:58:27.038000+00:00,173709,A_PREACCEPTED,2011-01-10 09:58:27.038000+00:00,155,7,W_Completeren aanvraag,2011-01-10 09:58:27.403000+00:00
156,30064771075,173709,2011-01-10 09:57:42.994000+00:00,11000,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 09:58:27.403000+00:00,173709,W_Completeren aanvraag,2011-01-10 09:58:27.403000+00:00,156,7,W_Completeren aanvraag,2011-01-10 10:26:42.203000+00:00
157,30064771076,173709,2011-01-10 09:57:42.994000+00:00,11000,10912.0,W_Completeren aanvraag,START,2011-01-10 10:26:42.203000+00:00,173709,W_Completeren aanvraag,2011-01-10 10:26:42.203000+00:00,157,7,W_Completeren aanvraag,2011-01-10 10:27:07.853000+00:00
158,30064771077,173709,2011-01-10 09:57:42.994000+00:00,11000,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 10:27:07.853000+00:00,173709,W_Completeren aanvraag,2011-01-10 10:27:07.853000+00:00,158,7,W_Completeren aanvraag,2011-01-10 11:40:40.141000+00:00
159,30064771078,173709,2011-01-10 09:57:42.994000+00:00,11000,10912.0,W_Completeren aanvraag,START,2011-01-10 11:40:40.141000+00:00,173709,W_Completeren aanvraag,2011-01-10 11:40:40.141000+00:00,159,7,W_Completeren aanvraag,2011-01-10 11:43:02.623000+00:00
160,30064771079,173709,2011-01-10 09:57:42.994000+00:00,11000,10912.0,W_Completeren aanvraag,COMPLETE,2011-01-10 11:43:02.623000+00:00,173709,W_Completeren aanvraag,2011-01-10 11:43:02.623000+00:00,160,7,W_Completeren aanvraag,2011-01-11 09:15:08.331000+00:00
161,30064771082,173709,2011-01-10 09:57:42.994000+00:00,11000,10982.0,W_Completeren aanvraag,COMPLETE,2011-01-11 09:15:08.331000+00:00,173709,W_Completeren aanvraag,2011-01-11 09:15:08.331000+00:00,161,7,A_CANCELLED,2011-01-11 09:15:08.387000+00:00
162,30064771083,173709,2011-01-10 09:57:42.994000+00:00,11000,112.0,A_CANCELLED,COMPLETE,2011-01-11 09:15:08.387000+00:00,173709,A_CANCELLED,2011-01-11 09:15:08.387000+00:00,162,7,W_Completeren aanvraag,2011-10-10 17:42:24.738000+00:00
163,30064771080,173709,2011-01-10 09:57:42.994000+00:00,11000,10982.0,W_Completeren aanvraag,START,2011-10-10 17:42:24.738000+00:00,173709,W_Completeren aanvraag,2011-10-10 17:42:24.738000+00:00,163,7,W_Completeren aanvraag,2011-10-10 17:43:13.290000+00:00
164,30064771081,173709,2011-01-10 09:57:42.994000+00:00,11000,10982.0,W_Completeren aanvraag,COMPLETE,2011-10-10 17:43:13.290000+00:00,173709,W_Completeren aanvraag,2011-10-10 17:43:13.290000+00:00,164,7,N\A,N\A
165,34359738368,173712,2011-01-10 09:58:30.533000+00:00,30000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 09:58:30.533000+00:00,173712,A_SUBMITTED,2011-01-10 09:58:30.533000+00:00,165,8,A_PARTLYSUBMITTED,2011-01-10 09:58:30.678000+00:00
166,34359738369,173712,2011-01-10 09:58:30.533000+00:00,30000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 09:58:30.678000+00:00,173712,A_PARTLYSUBMITTED,2011-01-10 09:58:30.678000+00:00,166,8,W_Afhandelen leads,2011-01-10 09:58:44.046000+00:00
167,34359738370,173712,2011-01-10 09:58:30.533000+00:00,30000,112.0,W_Afhandelen leads,SCHEDULE,2011-01-10 09:58:44.046000+00:00,173712,W_Afhandelen leads,2011-01-10 09:58:44.046000+00:00,167,8,W_Afhandelen leads,2011-01-10 10:08:36.700000+00:00
168,34359738371,173712,2011-01-10 09:58:30.533000+00:00,30000,10912.0,W_Afhandelen leads,START,2011-01-10 10:08:36.700000+00:00,173712,W_Afhandelen leads,2011-01-10 10:08:36.700000+00:00,168,8,A_PREACCEPTED,2011-01-10 10:10:24.737000+00:00
169,34359738372,173712,2011-01-10 09:58:30.533000+00:00,30000,10912.0,A_PREACCEPTED,COMPLETE,2011-01-10 10:10:24.737000+00:00,173712,A_PREACCEPTED,2011-01-10 10:10:24.737000+00:00,169,8,W_Completeren aanvraag,2011-01-10 10:10:24.780000+00:00
170,34359738373,173712,2011-01-10 09:58:30.533000+00:00,30000,10912.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 10:10:24.780000+00:00,173712,W_Completeren aanvraag,2011-01-10 10:10:24.780000+00:00,170,8,W_Afhandelen leads,2011-01-10 10:10:25.759000+00:00
171,34359738374,173712,2011-01-10 09:58:30.533000+00:00,30000,10912.0,W_Afhandelen leads,COMPLETE,2011-01-10 10:10:25.759000+00:00,173712,W_Afhandelen leads,2011-01-10 10:10:25.759000+00:00,171,8,W_Completeren aanvraag,2011-01-10 12:59:13.844000+00:00
172,34359738375,173712,2011-01-10 09:58:30.533000+00:00,30000,11019.0,W_Completeren aanvraag,START,2011-01-10 12:59:13.844000+00:00,173712,W_Completeren aanvraag,2011-01-10 12:59:13.844000+00:00,172,8,W_Completeren aanvraag,2011-01-10 13:03:35.216000+00:00
173,34359738376,173712,2011-01-10 09:58:30.533000+00:00,30000,11019.0,W_Completeren aanvraag,COMPLETE,2011-01-10 13:03:35.216000+00:00,173712,W_Completeren aanvraag,2011-01-10 13:03:35.216000+00:00,173,8,W_Completeren aanvraag,2011-03-10 11:16:05.035000+00:00
174,34359738377,173712,2011-01-10 09:58:30.533000+00:00,30000,11180.0,W_Completeren aanvraag,START,2011-03-10 11:16:05.035000+00:00,173712,W_Completeren aanvraag,2011-03-10 11:16:05.035000+00:00,174,8,W_Completeren aanvraag,2011-03-10 11:17:29.105000+00:00
175,34359738378,173712,2011-01-10 09:58:30.533000+00:00,30000,11180.0,W_Completeren aanvraag,COMPLETE,2011-03-10 11:17:29.105000+00:00,173712,W_Completeren aanvraag,2011-03-10 11:17:29.105000+00:00,175,8,W_Completeren aanvraag,2011-03-10 14:39:34.962000+00:00
176,34359738379,173712,2011-01-10 09:58:30.533000+00:00,30000,11180.0,W_Completeren aanvraag,START,2011-03-10 14:39:34.962000+00:00,173712,W_Completeren aanvraag,2011-03-10 14:39:34.962000+00:00,176,8,A_CANCELLED,2011-03-10 14:42:53.820000+00:00
177,34359738380,173712,2011-01-10 09:58:30.533000+00:00,30000,11180.0,A_CANCELLED,COMPLETE,2011-03-10 14:42:53.820000+00:00,173712,A_CANCELLED,2011-03-10 14:42:53.820000+00:00,177,8,W_Completeren aanvraag,2011-03-10 14:42:55.584000+00:00
178,34359738381,173712,2011-01-10 09:58:30.533000+00:00,30000,11180.0,W_Completeren aanvraag,COMPLETE,2011-03-10 14:42:55.584000+00:00,173712,W_Completeren aanvraag,2011-03-10 14:42:55.584000+00:00,178,8,N\A,N\A
179,38654705664,173715,2011-01-10 09:59:10.501000+00:00,45000,112.0,A_SUBMITTED,COMPLETE,2011-01-10 09:59:10.501000+00:00,173715,A_SUBMITTED,2011-01-10 09:59:10.501000+00:00,179,9,A_PARTLYSUBMITTED,2011-01-10 09:59:10.789000+00:00
180,38654705665,173715,2011-01-10 09:59:10.501000+00:00,45000,112.0,A_PARTLYSUBMITTED,COMPLETE,2011-01-10 09:59:10.789000+00:00,173715,A_PARTLYSUBMITTED,2011-01-10 09:59:10.789000+00:00,180,9,A_PREACCEPTED,2011-01-10 09:59:42.704000+00:00
181,38654705666,173715,2011-01-10 09:59:10.501000+00:00,45000,112.0,A_PREACCEPTED,COMPLETE,2011-01-10 09:59:42.704000+00:00,173715,A_PREACCEPTED,2011-01-10 09:59:42.704000+00:00,181,9,W_Completeren aanvraag,2011-01-10 09:59:43.080000+00:00
182,38654705667,173715,2011-01-10 09:59:10.501000+00:00,45000,112.0,W_Completeren aanvraag,SCHEDULE,2011-01-10 09:59:43.080000+00:00,173715,W_Completeren aanvraag,2011-01-10 09:59:43.080000+00:00,182,9,W_Completeren aanvraag,2011-01-10 11:44:00.187000+00:00
183,38654705668,173715,2011-01-10 09:59:10.501000+00:00,45000,,W_Completeren aanvraag,START,2011-01-10 11:44:00.187000+00:00,173715,W_Completeren aanvraag,2011-01-10 11:44:00.187000+00:00,183,9,W_Completeren aanvraag,2011-01-10 11:46:06.342000+00:00
184,38654705669,173715,2011-01-10 09:59:10.501000+00:00,45000,,W_Completeren aanvraag,COMPLETE,2011-01-10 11:46:06.342000+00:00,173715,W_Completeren aanvraag,2011-01-10 11:46:06.342000+00:00,184,9,W_Completeren aanvraag,2011-01-10 12:18:51.701000+00:00
185,38654705670,173715,2011-01-10 09:59:10.501000+00:00,45000,10912.0,W_Completeren aanvraag,START,2011-01-10 12:18:51.701000+00:00,173715,W_Completeren aanvraag,2011-01-10 12:18:51.701000+00:00,185,9,A_ACCEPTED,2011-01-10 12:24:32.787000+00:00
186,38654705671,173715,2011-01-10 09:59:10.501000+00:00,45000,10912.0,A_ACCEPTED,COMPLETE,2011-01-10 12:24:32.787000+00:00,173715,A_ACCEPTED,2011-01-10 12:24:32.787000+00:00,186,9,O_SELECTED,2011-01-10 12:30:20.556000+00:00
187,38654705672,173715,2011-01-10 09:59:10.501000+00:00,45000,10912.0,O_SELECTED,COMPLETE,2011-01-10 12:30:20.556000+00:00,173715,O_SELECTED,2011-01-10 12:30:20.556000+00:00,187,9,A_FINALIZED,2011-01-10 12:30:20.556000+00:00
188,38654705673,173715,2011-01-10 09:59:10.501000+00:00,45000,10912.0,A_FINALIZED,COMPLETE,2011-01-10 12:30:20.556000+00:00,173715,A_FINALIZED,2011-01-10 12:30:20.556000+00:00,188,9,O_CREATED,2011-01-10 12:30:21.780000+00:00
189,38654705674,173715,2011-01-10 09:59:10.501000+00:00,45000,10912.0,O_CREATED,COMPLETE,2011-01-10 12:30:21.780000+00:00,173715,O_CREATED,2011-01-10 12:30:21.780000+00:00,189,9,O_SENT,2011-01-10 12:30:21.806000+00:00
